n_features,features,cv_r2_mean,cv_r2_std,cv_rmse_mean,cv_rmse_std
5,"min_temp_f, avg_wind_mph, temp_5day_avg_f, precip_3day_sum_in, month",0.6996011927519697,0.028266263119145593,0.04704970163757957,0.0021269225150309505
5,"min_temp_f, avg_wind_mph, temp_5day_avg_f, precip_3day_sum_in, day_of_year",0.6995981154651807,0.02853246478523328,0.04704854544438837,0.002145658196347503
4,"temp_3day_avg_f, temp_5day_avg_f, precip_3day_sum_in, days_since_irrigation",0.6995831819382788,0.02062005667312745,0.04707831874246098,0.0015149511431254755
5,"temp_3day_avg_f, precip_5day_sum_in, wind_3day_avg_mph, days_since_rain, day_of_year",0.6995821964621346,0.020616338610228203,0.04708330674601248,0.0016145351009582386
5,"temp_3day_avg_f, temp_5day_avg_f, precip_3day_sum_in, wind_3day_avg_mph, days_since_irrigation",0.6995700231206984,0.02072126037419296,0.04707949663504521,0.0015320062917679924
4,"mean_humidity_pct, wind_3day_avg_mph, days_since_rain, day_of_year",0.6995578429068241,0.01865290655000553,0.04707904406821834,0.0010094748336306064
5,"min_temp_f, temp_3day_avg_f, temp_5day_avg_f, precip_5day_sum_in, days_since_irrigation",0.6995346553568373,0.01883053735283641,0.04709472970145112,0.001545992515967534
5,"mean_humidity_pct, precip_in, max_wind_mph, wind_3day_avg_mph, days_since_irrigation",0.699516965634422,0.018268600956961346,0.04708293984987234,0.0009622503316514054
4,"mean_humidity_pct, avg_wind_mph, wind_3day_avg_mph, days_since_irrigation",0.6995119129434293,0.01881217819454763,0.04708141169782016,0.001011996427062764
5,"mean_humidity_pct, precip_in, avg_wind_mph, precip_3day_sum_in, days_since_rain",0.6995086983200872,0.02472749416535801,0.04705997280239258,0.0015051240108938278
5,"mean_humidity_pct, precip_in, avg_wind_mph, precip_5day_sum_in, days_since_rain",0.6994835515637183,0.025131292273558203,0.047060436259160024,0.001539566518895949
5,"mean_humidity_pct, avg_wind_mph, precip_3day_sum_in, wind_3day_avg_mph, days_since_irrigation",0.6994597402623297,0.018771407149824865,0.04708563964081696,0.0010080616741307794
5,"mean_humidity_pct, avg_wind_mph, max_wind_mph, wind_3day_avg_mph, days_since_irrigation",0.6994104841600038,0.019033473753055696,0.04708861973224564,0.0010323879460025856
4,"mean_humidity_pct, wind_3day_avg_mph, days_since_rain, month",0.6993980167824286,0.01860350528295554,0.04709175402832165,0.0010053383139658374
4,"min_temp_f, temp_5day_avg_f, precip_3day_sum_in, month",0.6993672586876591,0.028447375593636606,0.047068129091841014,0.0021490837990718248
4,"min_temp_f, temp_5day_avg_f, precip_3day_sum_in, day_of_year",0.6993536116129364,0.028698890697552125,0.04706788953374004,0.002166714413871671
5,"avg_wind_mph, temp_3day_avg_f, temp_5day_avg_f, precip_3day_sum_in, days_since_irrigation",0.6993000976704025,0.020650890096406513,0.0471002656389357,0.0015119501122176672
5,"min_temp_f, avg_wind_mph, temp_3day_avg_f, precip_5day_sum_in, days_since_irrigation",0.699288741321537,0.020650513298468204,0.047108130757947064,0.001652243398424839
3,"mean_temp_f, avg_wind_mph, month",0.6992698082615547,0.017899647101470916,0.04711116749904852,0.0012662065532319357
5,"min_temp_f, temp_5day_avg_f, precip_3day_sum_in, wind_3day_avg_mph, month",0.6992432051162252,0.028292750751633226,0.047077398341378626,0.0021225457849290445
5,"min_temp_f, temp_5day_avg_f, precip_3day_sum_in, wind_3day_avg_mph, day_of_year",0.6992195019884597,0.028552165946176173,0.047077876295775534,0.002140456753139718
4,"mean_temp_f, avg_wind_mph, day_of_year, month",0.6992104551842677,0.017630885877658903,0.047116716134865164,0.0012502279384906817
4,"mean_humidity_pct, precip_in, avg_wind_mph, days_since_rain",0.6992078859224992,0.02475980689585804,0.04708353567701809,0.0015060506979152064
5,"mean_humidity_pct, avg_wind_mph, precip_5day_sum_in, wind_3day_avg_mph, days_since_irrigation",0.6992056295878344,0.01897298041913307,0.047104958680461995,0.001024124692771878
5,"max_wind_mph, temp_3day_avg_f, temp_5day_avg_f, precip_3day_sum_in, days_since_irrigation",0.6991995145486453,0.020974721936276662,0.047107622057382434,0.001547147575647249
5,"mean_humidity_pct, avg_wind_mph, wind_3day_avg_mph, days_since_irrigation, day_of_year",0.6991874325934424,0.018180067960036128,0.04710902002009225,0.0009559764400658609
5,"mean_humidity_pct, precip_in, avg_wind_mph, days_since_rain, day_of_year",0.6991624915430235,0.02411316245797376,0.04708990597268101,0.0014482420458430442
5,"min_temp_f, max_wind_mph, temp_5day_avg_f, precip_3day_sum_in, month",0.699086311055878,0.028524304200561918,0.04708967586210149,0.0021515239561710597
5,"mean_humidity_pct, avg_wind_mph, wind_3day_avg_mph, days_since_irrigation, month",0.6990819525427181,0.018120840853524424,0.04711747538628937,0.0009512064877499907
5,"min_temp_f, max_wind_mph, temp_5day_avg_f, precip_3day_sum_in, day_of_year",0.6990730373605032,0.028770162376724688,0.047089407024020355,0.002168564023541593
5,"min_temp_f, temp_3day_avg_f, temp_5day_avg_f, days_since_rain, month",0.6990632286987637,0.02006427439557339,0.04712428867767392,0.0015408001360568695
4,"temp_3day_avg_f, precip_5day_sum_in, days_since_rain, month",0.6990608969042574,0.019276917155336915,0.047127309293014265,0.0014969886667529012
5,"min_temp_f, temp_5day_avg_f, precip_3day_sum_in, day_of_year, month",0.6990584931196809,0.02841732920274124,0.047092451962100254,0.0021450806294809133
5,"mean_humidity_pct, precip_in, avg_wind_mph, days_since_rain, month",0.6990173858975088,0.024047144792913644,0.04710155413823643,0.0014428438231983331
4,"temp_3day_avg_f, precip_5day_sum_in, days_since_rain, day_of_year",0.6990101910121551,0.019546748057973726,0.047130387292132626,0.001513369900473514
5,"min_temp_f, temp_3day_avg_f, wind_3day_avg_mph, days_since_rain, month",0.6990037600189154,0.022522799004067947,0.047122507473349694,0.0017467862202647792
5,"avg_wind_mph, temp_3day_avg_f, precip_3day_sum_in, precip_5day_sum_in, wind_3day_avg_mph",0.6989936256183704,0.02299282669125467,0.04711543888229295,0.0016772096335808562
4,"mean_humidity_pct, max_wind_mph, wind_3day_avg_mph, days_since_irrigation",0.6989832102518514,0.018660667633040456,0.04712354157211627,0.0009977206239660322
5,"mean_humidity_pct, max_wind_mph, precip_3day_sum_in, wind_3day_avg_mph, days_since_irrigation",0.6989813393030304,0.01855199800543095,0.04712403946913006,0.0009888463978228797
5,"avg_wind_mph, temp_3day_avg_f, wind_3day_avg_mph, days_since_rain, days_since_irrigation",0.698977712726827,0.01891434680690926,0.04713677018407995,0.0015178817919222932
3,"mean_temp_f, avg_wind_mph, day_of_year",0.6989312233063815,0.018209689367163696,0.04713683551671484,0.0012876978278153948
5,"min_temp_f, temp_3day_avg_f, temp_5day_avg_f, days_since_rain, day_of_year",0.6989239791687846,0.02029728500414453,0.0471343559517565,0.001553563803971619
5,"mean_humidity_pct, precip_in, avg_wind_mph, max_wind_mph, days_since_rain",0.6988711564004003,0.024833815943287794,0.04710966484735426,0.0015128670314863751
5,"min_temp_f, temp_5day_avg_f, days_since_rain, days_since_irrigation, month",0.6988701525167004,0.021591222587889553,0.047138696637811846,0.0017257555110723936
5,"min_temp_f, temp_3day_avg_f, wind_3day_avg_mph, days_since_rain, day_of_year",0.6988640394009862,0.022764655272912084,0.04713248136845494,0.0017603573462811391
3,"temp_3day_avg_f, precip_3day_sum_in, precip_5day_sum_in",0.6988583583809073,0.0226450944602524,0.04712672630682163,0.0016383920543279133
4,"temp_3day_avg_f, precip_3day_sum_in, precip_5day_sum_in, wind_3day_avg_mph",0.6988503605425456,0.02294906610456966,0.0471270339190457,0.0016767794554123955
5,"temp_3day_avg_f, precip_5day_sum_in, days_since_rain, day_of_year, month",0.6988499740193713,0.019293009314464326,0.04714388099539962,0.0014991026173449512
5,"min_temp_f, temp_5day_avg_f, days_since_rain, days_since_irrigation, day_of_year",0.6987714251173294,0.021863571099098568,0.047145439351987874,0.0017404278902302583
5,"avg_wind_mph, temp_3day_avg_f, precip_5day_sum_in, days_since_rain, month",0.698754069021156,0.019492932269644634,0.0471507795581347,0.0015120802972825793
5,"max_wind_mph, temp_3day_avg_f, precip_5day_sum_in, days_since_rain, month",0.6987314380878529,0.01994797784016443,0.04715157615243021,0.0015527056685620325
5,"avg_wind_mph, temp_3day_avg_f, precip_5day_sum_in, days_since_rain, day_of_year",0.698703043992191,0.0197537843101227,0.047153890151115756,0.001527667358820854
5,"max_wind_mph, temp_3day_avg_f, precip_5day_sum_in, days_since_rain, day_of_year",0.6986746155880045,0.020199446940479034,0.04715515321617932,0.0015676632816554053
5,"mean_humidity_pct, max_wind_mph, precip_5day_sum_in, wind_3day_avg_mph, days_since_irrigation",0.6986605772051439,0.018757910111273444,0.04714857215173166,0.0010057373817312146
3,"temp_5day_avg_f, precip_3day_sum_in, month",0.6986403945946598,0.026868102688669016,0.04713083849728462,0.002016423615988764
5,"mean_humidity_pct, max_wind_mph, wind_3day_avg_mph, days_since_irrigation, day_of_year",0.6986275235685552,0.017970938715645667,0.04715374363096232,0.0009369323623508415
3,"temp_5day_avg_f, precip_3day_sum_in, day_of_year",0.6986099660870654,0.027131747971141484,0.04713195149502775,0.002034855863918402
5,"temp_3day_avg_f, temp_5day_avg_f, wind_3day_avg_mph, days_since_rain, days_since_irrigation",0.6985850026161561,0.01843121767073633,0.04716909355985849,0.0014907633604325642
5,"max_wind_mph, temp_3day_avg_f, precip_3day_sum_in, precip_5day_sum_in, wind_3day_avg_mph",0.6985807514089577,0.023142838813243572,0.04714757911649316,0.0016923483930973743
4,"mean_temp_f, max_wind_mph, temp_5day_avg_f, month",0.6985672594108359,0.01689420779026832,0.04716864602456457,0.001183196209257017
5,"mean_temp_f, avg_wind_mph, max_wind_mph, temp_5day_avg_f, month",0.6985191505652768,0.016891347798241536,0.047172455830498665,0.0011838208804050877
5,"avg_wind_mph, max_wind_mph, temp_5day_avg_f, precip_3day_sum_in, month",0.6985173226613389,0.027268241488518793,0.04713870485714375,0.002043419783425288
5,"mean_humidity_pct, max_wind_mph, wind_3day_avg_mph, days_since_irrigation, month",0.6985139981644377,0.017917028260039852,0.047162805011186346,0.0009327053026946459
4,"avg_wind_mph, temp_3day_avg_f, precip_3day_sum_in, precip_5day_sum_in",0.6985013540874067,0.022731803148575033,0.04715443932243789,0.001643979102949761
5,"mean_temp_f, max_wind_mph, temp_5day_avg_f, day_of_year, month",0.6985012596945173,0.01659811006258034,0.047174689493224745,0.0011638825696166188
4,"avg_wind_mph, temp_5day_avg_f, precip_3day_sum_in, month",0.6984975708470392,0.026787499836761677,0.04714186174623033,0.002002667005877545
5,"avg_wind_mph, max_wind_mph, temp_5day_avg_f, precip_3day_sum_in, day_of_year",0.6984934793757682,0.027541271500237847,0.0471392332704119,0.0020626872484288375
4,"avg_wind_mph, temp_5day_avg_f, precip_3day_sum_in, day_of_year",0.6984715275326945,0.02705783642001594,0.047142587734193754,0.002021565844465652
4,"temp_3day_avg_f, wind_3day_avg_mph, days_since_rain, days_since_irrigation",0.6984681898695936,0.01912321537309662,0.04717649454369972,0.0015404209543315255
4,"max_wind_mph, temp_3day_avg_f, precip_3day_sum_in, precip_5day_sum_in",0.6984529738805841,0.023019784760161296,0.04715768082136204,0.0016758701656174634
4,"mean_humidity_pct, avg_wind_mph, precip_3day_sum_in, days_since_rain",0.6984455853927829,0.02551823735888865,0.04714018052003214,0.0015692919909870405
5,"avg_wind_mph, max_wind_mph, temp_3day_avg_f, precip_3day_sum_in, precip_5day_sum_in",0.698410813103761,0.023082307229696217,0.04716053807969465,0.001676786990432649
5,"mean_humidity_pct, avg_wind_mph, precip_3day_sum_in, days_since_rain, day_of_year",0.6983835403282667,0.02475827095946777,0.047148398578253176,0.0015012779133914333
4,"temp_5day_avg_f, precip_3day_sum_in, day_of_year, month",0.6983398651960291,0.026851005154340205,0.047154457284588905,0.0020137262310605843
5,"temp_3day_avg_f, temp_5day_avg_f, precip_5day_sum_in, days_since_rain, month",0.6983294104549024,0.019818283684760078,0.047183453096891224,0.0015421737669321911
5,"temp_3day_avg_f, temp_5day_avg_f, precip_3day_sum_in, precip_5day_sum_in, wind_3day_avg_mph",0.6983002408769373,0.02243143537631486,0.04717202026390601,0.0016330455662747012
5,"max_wind_mph, temp_3day_avg_f, wind_3day_avg_mph, days_since_rain, days_since_irrigation",0.6982967544746082,0.019094364597909426,0.04718992079706759,0.0015364492356141038
5,"avg_wind_mph, temp_5day_avg_f, precip_3day_sum_in, wind_3day_avg_mph, month",0.6982835358281839,0.026752207440866652,0.047158580414338035,0.001995558644843768
5,"temp_3day_avg_f, temp_5day_avg_f, precip_5day_sum_in, days_since_rain, day_of_year",0.6982669937808657,0.02008508782356143,0.04718744339808416,0.0015585567166360496
4,"temp_5day_avg_f, precip_3day_sum_in, wind_3day_avg_mph, month",0.698256610783996,0.026822297468514906,0.04716041649108736,0.002000859689751197
5,"min_temp_f, avg_wind_mph, temp_3day_avg_f, days_since_rain, month",0.6982503940373515,0.021319579596243074,0.04718427016494693,0.0016293238287408067
5,"avg_wind_mph, temp_5day_avg_f, precip_3day_sum_in, wind_3day_avg_mph, day_of_year",0.698246360589627,0.02702515429272138,0.04716015923579201,0.002014464427464876
5,"mean_humidity_pct, avg_wind_mph, precip_3day_sum_in, days_since_rain, month",0.6982371974867487,0.02469649313807862,0.04716011951629539,0.001496217917335525
4,"mean_temp_f, max_wind_mph, temp_5day_avg_f, day_of_year",0.6982243021946015,0.017216743382809787,0.04719467091338471,0.0012066023546188067
4,"temp_5day_avg_f, precip_3day_sum_in, wind_3day_avg_mph, day_of_year",0.698213518082223,0.02709114676912599,0.0471624755716815,0.0020194280584155105
5,"avg_wind_mph, temp_5day_avg_f, precip_3day_sum_in, day_of_year, month",0.6981923521800547,0.026768962099498125,0.04716583421618574,0.0019996195634723723
4,"max_wind_mph, temp_5day_avg_f, precip_3day_sum_in, month",0.6981829390744796,0.027186682334785144,0.04716552536278036,0.0020397311586978885
5,"mean_temp_f, avg_wind_mph, max_wind_mph, temp_5day_avg_f, day_of_year",0.6981800850252682,0.017217043159285076,0.04719816208866394,0.0012073331879431076
4,"min_temp_f, temp_3day_avg_f, days_since_rain, month",0.6981575771642003,0.0218762376558025,0.04719027923828732,0.0016812817502144806
4,"min_temp_f, temp_3day_avg_f, precip_5day_sum_in, days_since_irrigation",0.6981539845523164,0.02167148785921905,0.04719475943573759,0.0017378910309127622
4,"max_wind_mph, temp_5day_avg_f, precip_3day_sum_in, day_of_year",0.6981500601608129,0.02743985806541033,0.04716684428331118,0.0020572121024912157
5,"mean_humidity_pct, avg_wind_mph, max_wind_mph, precip_3day_sum_in, days_since_rain",0.6981497551644489,0.02561321186284198,0.04716298480600144,0.0015782251397202906
5,"temp_5day_avg_f, wind_3day_avg_mph, days_since_rain, days_since_irrigation, month",0.6981388789527281,0.021424329776435994,0.047196691516583136,0.0017127292727091062
5,"min_temp_f, avg_wind_mph, temp_3day_avg_f, days_since_rain, day_of_year",0.6981316914823396,0.021596342433490883,0.04719248264985806,0.0016447302457562128
4,"temp_3day_avg_f, temp_5day_avg_f, precip_3day_sum_in, precip_5day_sum_in",0.6980814989833342,0.022501491586011346,0.04718818784324017,0.001624002379459819
5,"min_temp_f, max_wind_mph, temp_3day_avg_f, precip_5day_sum_in, days_since_irrigation",0.698080674736109,0.021383994188597665,0.04720109014403956,0.0017111620755972245
5,"mean_humidity_pct, avg_wind_mph, precip_3day_sum_in, precip_5day_sum_in, days_since_rain",0.6980614856673404,0.025905483566497394,0.04716880815860715,0.0016022556227444993
4,"mean_humidity_pct, avg_wind_mph, precip_5day_sum_in, days_since_rain",0.6980541103161768,0.026458687497375007,0.04716718731374327,0.0016476737078831882
5,"max_wind_mph, temp_5day_avg_f, precip_3day_sum_in, wind_3day_avg_mph, month",0.6980529660898087,0.027094076624164208,0.04717546395541601,0.0020230516017663864
4,"temp_5day_avg_f, days_since_rain, days_since_irrigation, month",0.6980379352909521,0.020995368291604453,0.04720566626802764,0.0016761809090327295
4,"min_temp_f, temp_3day_avg_f, days_since_rain, day_of_year",0.6980296006807605,0.022138726637478817,0.047199262394873286,0.0016960214189074205
5,"temp_5day_avg_f, wind_3day_avg_mph, days_since_rain, days_since_irrigation, day_of_year",0.6980187600783022,0.02170912951971206,0.047205097881202716,0.0017284907695226492
5,"max_wind_mph, temp_5day_avg_f, precip_3day_sum_in, wind_3day_avg_mph, day_of_year",0.698009715463139,0.02735257016748692,0.04717756005834543,0.002040792934177584
5,"min_temp_f, temp_3day_avg_f, precip_5day_sum_in, wind_3day_avg_mph, days_since_irrigation",0.6980066542008115,0.02176036505606382,0.047206010974813375,0.001742730712942102
5,"mean_humidity_pct, avg_wind_mph, precip_5day_sum_in, days_since_rain, day_of_year",0.6980028789415764,0.02561988180698007,0.04717500288753495,0.0015734365034155943
5,"temp_5day_avg_f, precip_3day_sum_in, wind_3day_avg_mph, day_of_year, month",0.697934787209373,0.026801172325516757,0.04718567079023191,0.001997226736387066
5,"min_temp_f, max_wind_mph, temp_3day_avg_f, days_since_rain, month",0.6979277300128339,0.021961190667380455,0.047207978920345964,0.0016859881801944694
4,"temp_5day_avg_f, days_since_rain, days_since_irrigation, day_of_year",0.6979240543825477,0.021291515920536064,0.04721356326160079,0.001692542011011024
5,"max_wind_mph, temp_5day_avg_f, precip_3day_sum_in, day_of_year, month",0.6978802133395389,0.027160262846753765,0.047189321291912646,0.002036097551431658
5,"mean_humidity_pct, avg_wind_mph, precip_5day_sum_in, days_since_rain, month",0.6978515063247018,0.025556284901816714,0.04718713058550955,0.0015681972921976505
5,"min_temp_f, temp_3day_avg_f, days_since_rain, day_of_year, month",0.6978424026531926,0.021806296853122846,0.04721539014980406,0.0016784373775718259
5,"max_wind_mph, temp_5day_avg_f, days_since_rain, days_since_irrigation, month",0.6978399586584557,0.02133970747929666,0.04722029528134973,0.0017040370026584605
5,"avg_wind_mph, temp_5day_avg_f, days_since_rain, days_since_irrigation, month",0.6978383175737178,0.020953468599328166,0.04722136634502474,0.0016714884075759236
5,"min_temp_f, max_wind_mph, temp_3day_avg_f, days_since_rain, day_of_year",0.6977973896483117,0.02221679390012788,0.047217150909051146,0.0017000187136434275
5,"mean_humidity_pct, avg_wind_mph, max_wind_mph, precip_5day_sum_in, days_since_rain",0.6977944086769691,0.026570961834857115,0.04718707080422999,0.001658222728515387
5,"avg_wind_mph, temp_3day_avg_f, temp_5day_avg_f, precip_3day_sum_in, precip_5day_sum_in",0.6977809922067074,0.022508713570405167,0.0472117395355678,0.0016237501484220559
5,"max_wind_mph, temp_3day_avg_f, temp_5day_avg_f, precip_3day_sum_in, precip_5day_sum_in",0.6977642232719536,0.02275455124199117,0.04721263208966812,0.0016518646001999013
5,"temp_5day_avg_f, days_since_rain, days_since_irrigation, day_of_year, month",0.6977431753329019,0.02107817775737138,0.04722866381840005,0.001683898630122997
5,"avg_wind_mph, temp_5day_avg_f, days_since_rain, days_since_irrigation, day_of_year",0.6977263959604652,0.021249610075473352,0.047229101002629316,0.0016876954848650048
5,"max_wind_mph, temp_5day_avg_f, days_since_rain, days_since_irrigation, day_of_year",0.6977231977767484,0.021622791126110673,0.047228435856144065,0.0017194494405757578
4,"mean_temp_f, avg_wind_mph, temp_5day_avg_f, month",0.6975942360102966,0.017708033955914033,0.04724245820467003,0.0012327919751283039
5,"mean_temp_f, avg_wind_mph, temp_5day_avg_f, day_of_year, month",0.6975224092386821,0.017437315078207418,0.04724892690251251,0.0012153683979724524
5,"min_temp_f, avg_wind_mph, temp_3day_avg_f, precip_5day_sum_in, month",0.6974174471788703,0.023234987335831694,0.04724461208272334,0.0017791888661717646
5,"min_temp_f, avg_wind_mph, temp_3day_avg_f, precip_5day_sum_in, day_of_year",0.6973145483805172,0.023376963224382527,0.04725192384657688,0.0017853550003868505
4,"mean_temp_f, avg_wind_mph, temp_5day_avg_f, day_of_year",0.6972611752802274,0.018016392194892757,0.04726766328061592,0.001255037562645776
5,"mean_humidity_pct, avg_wind_mph, days_since_rain, day_of_year, month",0.6972611627812977,0.02626189630245075,0.04723004861242223,0.0016247945160985104
4,"mean_humidity_pct, precip_in, avg_wind_mph, wind_3day_avg_mph",0.6972558229989152,0.019746212721779954,0.04725543923438166,0.0010705699389115314
5,"mean_humidity_pct, precip_in, avg_wind_mph, precip_3day_sum_in, wind_3day_avg_mph",0.6972014624013584,0.019711304726690342,0.047259816327405495,0.0010677107336313429
5,"mean_humidity_pct, precip_in, avg_wind_mph, precip_5day_sum_in, wind_3day_avg_mph",0.6971767140808698,0.02006275225408352,0.04726062710570821,0.0010988338429828975
5,"mean_humidity_pct, precip_in, precip_3day_sum_in, wind_3day_avg_mph, days_since_irrigation",0.6971647902238669,0.01621739643679589,0.04727347402172645,0.0007702311508694515
5,"mean_humidity_pct, precip_in, max_wind_mph, days_since_rain, days_since_irrigation",0.697095368784065,0.02370433610015993,0.04725313664478051,0.0014118393818512943
2,"mean_temp_f, month",0.6970897374648285,0.01804035556660514,0.04728098346792038,0.0012437801268618694
5,"mean_humidity_pct, precip_in, avg_wind_mph, max_wind_mph, wind_3day_avg_mph",0.6970370597573945,0.01993258352992047,0.04727191352996964,0.0010880216597128386
5,"mean_humidity_pct, precip_in, avg_wind_mph, wind_3day_avg_mph, day_of_year",0.6969950426277736,0.019163453938562065,0.04727790400473876,0.001020956204065703
4,"max_wind_mph, temp_3day_avg_f, days_since_rain, days_since_irrigation",0.6969903806764908,0.018767356867939258,0.04729287497484809,0.001503250038412815
3,"temp_3day_avg_f, days_since_rain, days_since_irrigation",0.6969902372014003,0.018127075604943785,0.047294227609504885,0.0014487671030396412
3,"mean_temp_f, day_of_year, month",0.6969773685694497,0.017804438992618726,0.047290591111969094,0.0012310057315932164
4,"avg_wind_mph, temp_3day_avg_f, days_since_rain, days_since_irrigation",0.6968981465418175,0.018372311432061642,0.0473008980816791,0.0014693196823031746
5,"mean_humidity_pct, precip_in, avg_wind_mph, wind_3day_avg_mph, month",0.6968789065259555,0.01909923810239505,0.04728717713086226,0.0010153867166174824
5,"avg_wind_mph, max_wind_mph, temp_3day_avg_f, days_since_rain, days_since_irrigation",0.6968703978671166,0.018796836166310987,0.04730204428499511,0.0015012801316365326
5,"max_wind_mph, temp_3day_avg_f, temp_5day_avg_f, days_since_rain, days_since_irrigation",0.6967780414623183,0.018307653840665804,0.04731062170999222,0.0014699359816456154
2,"mean_temp_f, day_of_year",0.6967649379966865,0.018342312268675737,0.04730548476649802,0.0012644896669991535
4,"mean_humidity_pct, avg_wind_mph, days_since_rain, day_of_year",0.6967595696402474,0.02543518316885406,0.04727295409708708,0.001552423699481569
3,"mean_humidity_pct, avg_wind_mph, days_since_rain",0.6967379312941508,0.026360984537375905,0.04727051485035029,0.0016338948307927806
4,"mean_humidity_pct, precip_in, wind_3day_avg_mph, days_since_irrigation",0.6967153016164096,0.016895008845507167,0.04730657623608607,0.0008238509024354568
4,"mean_humidity_pct, precip_in, max_wind_mph, wind_3day_avg_mph",0.6967074472608538,0.019527671099610806,0.047299299062183706,0.0010533845830738894
4,"temp_3day_avg_f, temp_5day_avg_f, days_since_rain, days_since_irrigation",0.696687467364924,0.01772824095877335,0.047318835215596766,0.0014191462696981963
5,"avg_wind_mph, temp_3day_avg_f, temp_5day_avg_f, days_since_rain, days_since_irrigation",0.6966571557033985,0.01794019975161123,0.04732079014712885,0.0014379674752551354
5,"mean_humidity_pct, precip_in, max_wind_mph, precip_3day_sum_in, wind_3day_avg_mph",0.6966442079200872,0.019435068965811708,0.04730456676348264,0.001045719758850904
4,"avg_wind_mph, temp_3day_avg_f, precip_3day_sum_in, wind_3day_avg_mph",0.6966429550458204,0.02270256170904109,0.04730110604768033,0.0016517050954630772
4,"mean_humidity_pct, avg_wind_mph, days_since_rain, month",0.6965963651244428,0.025363759364865037,0.04728601542171449,0.001546365348459108
2,"temp_3day_avg_f, precip_3day_sum_in",0.6965895056205615,0.022296781745478673,0.04730614888895268,0.0016099580267112115
5,"mean_humidity_pct, avg_wind_mph, max_wind_mph, days_since_rain, day_of_year",0.6965675827131633,0.025544152151768904,0.04728751871343026,0.0015625245794016341
5,"avg_wind_mph, max_wind_mph, temp_3day_avg_f, precip_3day_sum_in, wind_3day_avg_mph",0.696556064421695,0.02318911975801134,0.047306552614016006,0.0016957063590709426
5,"mean_humidity_pct, precip_in, max_wind_mph, precip_5day_sum_in, wind_3day_avg_mph",0.6965473913007317,0.019827389420750966,0.04731091100422234,0.0010815586094010032
4,"mean_humidity_pct, avg_wind_mph, max_wind_mph, days_since_rain",0.6965314922175975,0.026478566735391517,0.047286158272849245,0.0016447507564465392
3,"temp_3day_avg_f, precip_3day_sum_in, wind_3day_avg_mph",0.6964512802480172,0.02266797384742525,0.047316391181789146,0.0016516273832341462
5,"mean_humidity_pct, precip_in, max_wind_mph, wind_3day_avg_mph, day_of_year",0.6964255484805266,0.018907433924643703,0.04732350048516374,0.0010012543998355855
5,"min_temp_f, temp_3day_avg_f, temp_5day_avg_f, precip_5day_sum_in, month",0.6964120607159592,0.02235859065170965,0.047327001454002926,0.001729443702012971
5,"mean_humidity_pct, avg_wind_mph, max_wind_mph, days_since_rain, month",0.6964004098690237,0.025472809024976277,0.04730088626048486,0.0015564434551059091
5,"mean_humidity_pct, precip_in, precip_5day_sum_in, wind_3day_avg_mph, days_since_irrigation",0.6963982039235744,0.016695327342192263,0.04733196510803754,0.0008070417978115982
3,"mean_temp_f, temp_3day_avg_f, month",0.6963912255603327,0.018137704420239653,0.0473334851496232,0.0011860993818071516
4,"min_temp_f, temp_3day_avg_f, precip_5day_sum_in, month",0.696349015186659,0.024258120330759345,0.04732566797794064,0.0018692671386655157
5,"mean_humidity_pct, precip_in, wind_3day_avg_mph, days_since_irrigation, day_of_year",0.6963246285961648,0.016340106533054448,0.047338830928554454,0.0007766246769739568
5,"mean_humidity_pct, precip_in, max_wind_mph, wind_3day_avg_mph, month",0.6963021906430488,0.01884762318180272,0.04733331302225965,0.0009961015552306185
4,"mean_humidity_pct, max_wind_mph, days_since_rain, days_since_irrigation",0.6962989653213726,0.023979593624921282,0.04731438039659898,0.0014354236150867364
5,"mean_humidity_pct, max_wind_mph, precip_3day_sum_in, days_since_rain, days_since_irrigation",0.6962862627454096,0.024088867235344338,0.04731494323943305,0.001443042812990909
5,"min_temp_f, temp_3day_avg_f, temp_5day_avg_f, precip_5day_sum_in, day_of_year",0.6962725065965041,0.022449916957959098,0.047337416026654776,0.0017324575500030047
4,"mean_temp_f, temp_3day_avg_f, day_of_year, month",0.6962596515154977,0.017936724344491315,0.0473444522880533,0.0011742507893068826
4,"min_temp_f, temp_3day_avg_f, precip_5day_sum_in, day_of_year",0.696226059574325,0.02438480468766717,0.04733460173651558,0.0018748285350059144
5,"mean_humidity_pct, precip_in, wind_3day_avg_mph, days_since_irrigation, month",0.6962195258644135,0.01628566247399663,0.04734718008203857,0.0007721779651417142
3,"avg_wind_mph, temp_3day_avg_f, precip_3day_sum_in",0.6962126485959624,0.022418625472105387,0.04733513071046882,0.0016166431341601882
5,"min_temp_f, max_wind_mph, temp_3day_avg_f, precip_5day_sum_in, month",0.6962058802197703,0.024041613846101772,0.04733722257181811,0.0018463524027277412
4,"max_wind_mph, temp_3day_avg_f, precip_3day_sum_in, wind_3day_avg_mph",0.6961666265018615,0.022876775851109876,0.047337977259336354,0.0016678662714467486
3,"mean_temp_f, temp_3day_avg_f, day_of_year",0.6961062033485499,0.018395141679449986,0.047354984144169325,0.0012048925564313053
4,"avg_wind_mph, max_wind_mph, temp_3day_avg_f, precip_3day_sum_in",0.696103115060258,0.02280948856642878,0.047342611720231007,0.001652368513137057
